#symbol_id,symbol_value,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
GOOCV VP83T1ZUHROL,GOOG,771.5000,771.5000,771.5000,771.5000,0,,,,,,,
GOOCV WRCOZE596LMU|GOOCV VP83T1ZUHROL,GOOG  180119C00490000,296.1000,296.1000,296.1000,296.1000,0,6,0.2602005,0.9243915,0.0004844,1.5360448,-0.0357270,8.4768486
GOOCV W78ZEQBY97JA|GOOCV VP83T1ZUHROL,GOOG  160115C00495000,281.6500,282.3500,273.6000,276.0500,0,,3.0618025,0.8472464,0.0004931,0.3687773,-3.7706147,0.1335862
GOOCV W87G204UXM5I|GOOCV VP83T1ZUHROL,GOOG  160219C00495000,282.3000,283.0000,274.2500,276.6000,0,,0.5163882,0.9920951,0.0001447,0.0608197,-0.0423915,0.6684217
GOOCV W8Z0KMDL2QNA|GOOCV VP83T1ZUHROL,GOOG  160318C00495000,282.9500,283.5500,275.1000,277.1500,0,12,0.9844056,0.8857730,0.0005498,0.6874048,-0.4421119,0.8164606
GOOCV W6U7P9LDW692|GOOCV VP83T1ZUHROL,GOOG  151231C00500000,276.5500,277.2000,268.3500,270.9000,0,,0,0,0,0,0,0
GOOCV W723A0IQI7JA|GOOCV VP83T1ZUHROL,GOOG  160108C00500000,276.7000,277.2500,268.5000,270.9000,0,,1.3317595,0.9891412,0.0001880,0.0326215,-0.2825992,0.1076027
GOOCV W78ZEO2X1HNQ|GOOCV VP83T1ZUHROL,GOOG  160115C00500000,262.0000,262.0000,260.0000,260.0000,0,224,0,0.9999533,0.0000000,0.0000000,-0.0112907,0.2053950
GOOCV W7FVJBN3KRS6|GOOCV VP83T1ZUHROL,GOOG  160122C00500000,276.8000,277.7000,268.7000,271.1500,0,,0.8554336,0.9849172,0.0002341,0.0717414,-0.1504590,0.2936534
GOOCV W7MRNZ7A41WM|GOOCV VP83T1ZUHROL,GOOG  160129C00500000,277.0500,277.5500,268.8500,271.3000,0,,0.8302555,0.9755262,0.0003172,0.1243798,-0.1888263,0.3805778
GOOCV W87G1XVTPW9Y|GOOCV VP83T1ZUHROL,GOOG  160219C00500000,277.3500,278.2000,269.2500,271.6500,0,,0.8936321,0.9302102,0.0005245,0.3815906,-0.3507292,0.5981200
GOOCV W8Z0KK4JV0RQ|GOOCV VP83T1ZUHROL,GOOG  160318C00500000,258.0000,258.0000,258.0000,258.0000,0,18,1.6989921,0.8278582,0.0004209,0.9082714,-0.9949168,0.6013452
GOOCV WBGM92EWTODI|GOOCV VP83T1ZUHROL,GOOG  160617C00500000,280.1500,280.9000,272.4500,274.2500,0,,0.9514377,0.8406569,0.0004853,1.2700615,-0.3641820,1.4688629
GOOCV WHEA9CSJFE7A|GOOCV VP83T1ZUHROL,GOOG  170120C00500000,288.0000,288.0000,288.0000,288.0000,0,152,0,0.9987979,0.0000000,0.0000000,-0.0111550,5.2320469
GOOCV WRCOZDXZA0ME|GOOCV VP83T1ZUHROL,GOOG  180119C00500000,297.0000,297.0000,297.0000,297.0000,0,10,0.4803966,0.8392994,0.0004559,2.6689037,-0.0918079,6.2615806
GOOCV W78ZEQDLSK12|GOOCV VP83T1ZUHROL,GOOG  160115C00505000,271.6500,272.3500,263.6000,266.0000,0,13,0,0.9999533,0.0000000,0.0000000,-0.0114276,0.2074490
GOOCV W87G206IGYNA|GOOCV VP83T1ZUHROL,GOOG  160219C00505000,272.3000,272.9500,264.3500,266.6500,0,,0.5030193,0.9910080,0.0001667,0.0682524,-0.0455691,0.6808849
GOOCV W8Z0KMF8M352|GOOCV VP83T1ZUHROL,GOOG  160318C00505000,273.0500,273.5000,265.1000,267.2500,0,5,0.5469454,0.9644174,0.0003996,0.2775800,-0.1079817,1.0122375
GOOCV WHEA9F386GKM|GOOCV VP83T1ZUHROL,GOOG  170120C00505000,284.5500,290.1000,275.8000,279.0000,0,73,0.5725814,0.8472246,0.0005176,1.8607807,-0.1451494,3.5409021
GOOCV W6U7P9SZPFD2|GOOCV VP83T1ZUHROL,GOOG  151231C00510000,266.0000,266.0000,261.6000,261.6000,71,80,0,0,0,0,0,0
GOOCV W723A0QCBGNA|GOOCV VP83T1ZUHROL,GOOG  160108C00510000,266.5500,267.2500,258.5000,261.0000,0,,1.5165617,0.9746149,0.0003417,0.0675158,-0.6509924,0.1070763
GOOCV W78ZEOAIUQRQ|GOOCV VP83T1ZUHROL,GOOG  160115C00510000,266.6500,267.3500,258.6000,260.9000,0,40,0,0.9999533,0.0000000,0.0000000,-0.0115645,0.2095029
GOOCV W7FVJBUPE0W6|GOOCV VP83T1ZUHROL,GOOG  160122C00510000,238.7000,238.7000,238.7000,238.7000,0,1,0.8275209,0.9836917,0.0002588,0.0767378,-0.1555543,0.2990775
GOOCV W7MRNZEVXB0M|GOOCV VP83T1ZUHROL,GOOG  160129C00510000,267.1000,267.6500,258.9000,261.3000,0,,0.7974006,0.9745745,0.0003411,0.1284383,-0.1876164,0.3879338
GOOCV W87G1Y3FJ5DY|GOOCV VP83T1ZUHROL,GOOG  160219C00510000,267.4500,267.9500,259.3500,261.7000,0,,0.4925480,0.9908264,0.0001733,0.0694800,-0.0455925,0.6875328
GOOCV W8Z0KKC5O9VQ|GOOCV VP83T1ZUHROL,GOOG  160318C00510000,268.0500,268.5500,260.1500,262.3500,0,8,1.4104446,0.8319637,0.0004993,0.8943030,-0.8152409,0.6764509
GOOCV WHEA9D058NBA|GOOCV VP83T1ZUHROL,GOOG  170120C00510000,280.0500,285.6500,271.3500,274.5500,0,25,0.7410754,0.8242780,0.0004383,2.0393648,-0.2016522,3.0359725
GOOCV W78ZEQF9BWIU|GOOCV VP83T1ZUHROL,GOOG  160115C00515000,261.6000,262.3500,253.6000,256.1000,0,80,0,0.9999533,0.0000000,0.0000000,-0.0117015,0.2115569
GOOCV W87G20860B52|GOOCV VP83T1ZUHROL,GOOG  160219C00515000,262.5000,263.3000,254.4000,256.8000,0,,0.4889494,0.9898627,0.0001907,0.0759302,-0.0486137,0.6932867
GOOCV W8Z0KMGW5FMU|GOOCV VP83T1ZUHROL,GOOG  160318C00515000,263.2000,263.7500,255.2000,257.4500,0,2,0.8916191,0.8827013,0.0006186,0.7005153,-0.4092635,0.8583223
GOOCV WHEA9F4VPT2E|GOOCV VP83T1ZUHROL,GOOG  170120C00515000,275.6500,281.1500,267.1000,270.0500,0,49,1.3468021,0.8380557,0.0002287,1.9341797,-0.3402559,1.8680924
GOOCV W6U7P9T5NREU|GOOCV VP83T1ZUHROL,GOOG  151231C00520000,256.6500,257.2000,248.5000,251.0000,0,,0,0,0,0,0,0
GOOCV W723A0QI9SP2|GOOCV VP83T1ZUHROL,GOOG  160108C00520000,256.5000,257.2500,248.5000,250.9500,0,,1.4550542,0.9736017,0.0003680,0.0697656,-0.6457522,0.1090964
GOOCV W78ZEOAOT2TI|GOOCV VP83T1ZUHROL,GOOG  160115C00520000,256.7500,257.3500,248.6000,251.1000,0,101,0,0.9999533,0.0000000,0.0000000,-0.0118384,0.2136108
GOOCV W7FVJBUVCCXY|GOOCV VP83T1ZUHROL,GOOG  160122C00520000,256.8500,257.7500,248.7000,251.2500,0,,0.6993091,0.9913466,0.0001762,0.0441427,-0.0818218,0.3090052
GOOCV W7MRNZF1VN2E|GOOCV VP83T1ZUHROL,GOOG  160129C00520000,257.0000,257.7000,248.9000,251.2500,0,,0.6188185,0.9905051,0.0001878,0.0548957,-0.0702144,0.4067040
GOOCV W87G1Y3LHHFQ|GOOCV VP83T1ZUHROL,GOOG  160219C00520000,257.4500,258.0500,249.5000,251.8000,0,,0.5291159,0.9826448,0.0002821,0.1215094,-0.0757681,0.6918180
GOOCV W8Z0KKCBMLXI|GOOCV VP83T1ZUHROL,GOOG  160318C00520000,224.4000,224.4000,224.4000,224.4000,0,3,1.7210471,0.8144694,0.0004356,0.9522057,-1.0562224,0.5984311
GOOCV WBGM92MOL9JA|GOOCV VP83T1ZUHROL,GOOG  160617C00520000,260.8000,261.5000,253.1000,254.9000,0,2,0.6795410,0.8620973,0.0006166,1.1525544,-0.2400768,1.7626044
GOOCV WHEA9D0B6ZD2|GOOCV VP83T1ZUHROL,GOOG  170120C00520000,270.8700,270.8700,270.8700,270.8700,0,70,1.0392023,0.8180410,0.0003195,2.0850376,-0.2848741,2.3812018
GOOCV WRCOZE5R1LS6|GOOCV VP83T1ZUHROL,GOOG  180119C00520000,281.5000,281.5000,281.5000,281.5000,0,16,0.2511612,0.9052241,0.0005978,1.8295964,-0.0400808,8.7154576
GOOCV W78ZEQGWV90M|GOOCV VP83T1ZUHROL,GOOG  160115C00525000,252.6300,252.6300,252.6300,252.6300,0,79,0,0.9999533,0.0000000,0.0000000,-0.0119753,0.2156648
GOOCV W87G209TJNMU|GOOCV VP83T1ZUHROL,GOOG  160219C00525000,252.5000,253.0500,244.4500,246.8500,0,,0.4743161,0.9886522,0.0002172,0.0838926,-0.0515288,0.7056195
GOOCV W8Z0KMIJOS4M|GOOCV VP83T1ZUHROL,GOOG  160318C00525000,226.6000,226.6000,226.6000,226.6000,0,12,0.8031916,0.8896366,0.0006575,0.6706658,-0.3546996,0.8996174
GOOCV WHEA9F6J95K6|GOOCV VP83T1ZUHROL,GOOG  170120C00525000,266.5500,267.1500,259.5500,261.4500,0,30,0.7244289,0.8152011,0.0004629,2.1054443,-0.2036100,3.0871969
GOOCV W6U7P9TBM3GM|GOOCV VP83T1ZUHROL,GOOG  151231C00530000,246.7000,247.2000,238.5000,240.9000,0,,0,0,0,0,0,0
GOOCV W723A0QO84QU|GOOCV VP83T1ZUHROL,GOOG  160108C00530000,246.6000,247.2500,238.5000,240.9500,0,,1.3945203,0.9725240,0.0003970,0.0721376,-0.6402849,0.1111056
GOOCV W78ZEOAUREVA|GOOCV VP83T1ZUHROL,GOOG  160115C00530000,246.8000,247.7000,238.6000,241.2000,0,154,0,0.9999533,0.0000000,0.0000000,-0.0121122,0.2177187
GOOCV W7FVJBV1AOZQ|GOOCV VP83T1ZUHROL,GOOG  160122C00530000,246.9500,247.8000,238.7500,241.2000,0,,0.6743249,0.9905457,0.0001976,0.0477298,-0.0850707,0.3146417
GOOCV W7MRNZF7TZ46|GOOCV VP83T1ZUHROL,GOOG  160129C00530000,247.0500,247.9500,239.0000,241.4000,0,,0.6592418,0.9826427,0.0002982,0.0928500,-0.1172930,0.4094294
GOOCV W87G1Y3RFTHI|GOOCV VP83T1ZUHROL,GOOG  160219C00530000,247.6000,248.4000,239.5000,241.9000,0,,0.4668024,0.9880227,0.0002315,0.0879761,-0.0529290,0.7117605
GOOCV W8Z0KKCHKXZA|GOOCV VP83T1ZUHROL,GOOG  160318C00530000,248.2500,248.8000,240.4000,242.5000,0,5,1.5802889,0.8106239,0.0004805,0.9643774,-0.9830832,0.6326484
GOOCV WHEA9D0H5BEU|GOOCV VP83T1ZUHROL,GOOG  170120C00530000,230.0000,230.0000,230.0000,230.0000,0,66,0.5194308,0.8370013,0.0005956,1.9424436,-0.1383740,3.7402943
GOOCV W78ZEQIKELIE|GOOCV VP83T1ZUHROL,GOOG  160115C00535000,243.0200,243.0200,243.0200,243.0200,0,357,0,0.9999533,0.0000000,0.0000000,-0.0122492,0.2197727
GOOCV W87G20BH304M|GOOCV VP83T1ZUHROL,GOOG  160219C00535000,242.5500,243.1500,234.6000,236.9500,0,,0.4619190,0.9869726,0.0002518,0.0947067,-0.0557241,0.7174224
GOOCV W8Z0KMK784ME|GOOCV VP83T1ZUHROL,GOOG  160318C00535000,243.3500,244.0500,235.4500,237.6000,0,1,0.7134088,0.8992760,0.0006928,0.6276545,-0.2969945,0.9453751
GOOCV WHEA9F86SI1Y|GOOCV VP83T1ZUHROL,GOOG  170120C00535000,255.2000,255.2000,255.2000,255.2000,0,61,0.5413820,0.8283444,0.0005910,2.0089423,-0.1483696,3.6585657
GOOCV W6U7P9THKFIE|GOOCV VP83T1ZUHROL,GOOG  151231C00540000,236.7000,237.2000,228.5000,230.9000,0,,0,0,0,0,0,0
GOOCV W723A0QU6GSM|GOOCV VP83T1ZUHROL,GOOG  160108C00540000,236.5500,237.2500,228.5000,231.0500,0,,1.1939110,0.9822969,0.0003199,0.0497575,-0.3833204,0.1151401
GOOCV W78ZEOB0PQX2|GOOCV VP83T1ZUHROL,GOOG  160115C00540000,200.0100,200.2000,199.9000,200.2000,0,310,3.7456806,0.8020598,0.0004752,0.4347836,-5.4345317,0.1188502
GOOCV W7FVJBV7911I|GOOCV VP83T1ZUHROL,GOOG  160122C00540000,236.9000,237.8000,228.7500,231.3000,0,,0.7235628,0.9819160,0.0003235,0.0838541,-0.1499148,0.3163387
GOOCV W7MRNZFDSB5Y|GOOCV VP83T1ZUHROL,GOOG  160129C00540000,237.1500,237.7500,229.0000,231.4000,0,,0.6330581,0.9815523,0.0003272,0.0978291,-0.1187887,0.4166804
GOOCV W87G1Y3XE5JA|GOOCV VP83T1ZUHROL,GOOG  160219C00540000,237.7500,238.1500,229.6000,231.9500,0,,0.7168145,0.9303557,0.0006528,0.3809764,-0.2839689,0.6557331
GOOCV W8Z0KKCNJA12|GOOCV VP83T1ZUHROL,GOOG  160318C00540000,238.5000,239.1000,230.5500,232.7500,0,1,1.3812710,0.8103596,0.0005502,0.9652067,-0.8614659,0.6855922
GOOCV WBGM92N0HXMU|GOOCV VP83T1ZUHROL,GOOG  160617C00540000,241.6500,242.6000,234.0000,235.8000,0,1,0.3614674,0.9433072,0.0005967,0.5932867,-0.0745844,2.2650692
GOOCV WHEA9D0N3NGM|GOOCV VP83T1ZUHROL,GOOG  170120C00540000,229.8500,229.8500,229.8500,229.8500,0,101,0.7170158,0.8053349,0.0004830,2.1744813,-0.2080852,3.1108372
GOOCV WRCOZE62Y9VQ|GOOCV VP83T1ZUHROL,GOOG  180119C00540000,255.5000,257.6000,255.5000,257.6000,0,34,0.2172014,0.9106313,0.0006610,1.7494505,-0.0354983,9.2653486
GOOCV W78ZEQK7XY06|GOOCV VP83T1ZUHROL,GOOG  160115C00545000,215.5800,215.5800,215.5800,215.5800,0,55,0,0.9999533,0.0000000,0.0000000,-0.0125230,0.2238806
GOOCV W87G20D4MCME|GOOCV VP83T1ZUHROL,GOOG  160219C00545000,232.7500,233.2500,224.7000,227.0000,0,,0.4386561,0.9868177,0.0002679,0.0956912,-0.0542242,0.7309733
GOOCV W8Z0KMLURH46|GOOCV VP83T1ZUHROL,GOOG  160318C00545000,233.4500,234.0500,225.6500,227.8500,0,2,0.9257984,0.8480497,0.0007121,0.8372275,-0.5056425,0.8438324
GOOCV WHEA9F9UBUJQ|GOOCV VP83T1ZUHROL,GOOG  170120C00545000,223.2500,223.2500,223.2500,223.2500,0,9,0.6101532,0.8100111,0.0005591,2.1421171,-0.1762259,3.4233628
GOOCV W6U7P9TNIRK6|GOOCV VP83T1ZUHROL,GOOG  151231C00550000,226.5500,227.2000,218.5000,220.9000,0,,0,0,0,0,0,0
GOOCV W723A0R04SUE|GOOCV VP83T1ZUHROL,GOOG  160108C00550000,226.6000,227.2500,218.5000,221.0500,0,,1.1401391,0.9815147,0.0003476,0.0516284,-0.3801888,0.1171992
GOOCV W78ZEOB6O2YU|GOOCV VP83T1ZUHROL,GOOG  160115C00550000,228.1300,228.1300,227.6000,227.6000,0,537,0,0.9999533,0.0000000,0.0000000,-0.0126600,0.2259345
GOOCV W7FVJBVD7D3A|GOOCV VP83T1ZUHROL,GOOG  160122C00550000,226.9000,227.8000,218.8000,221.3000,0,,0.6910318,0.9811202,0.0003514,0.0869987,-0.1489128,0.3219927
GOOCV W7MRNZFJQN7Q|GOOCV VP83T1ZUHROL,GOOG  160129C00550000,227.2500,227.8500,219.1000,221.5000,0,,0.6070733,0.9803828,0.0003596,0.1031056,-0.1201797,0.4238831
GOOCV W87G1Y43CHL2|GOOCV VP83T1ZUHROL,GOOG  160219C00550000,227.7500,228.2500,219.7000,222.0500,0,,0.6875731,0.9276136,0.0007011,0.3924740,-0.2809564,0.6665168
GOOCV W8Z0KKCTHM2U|GOOCV VP83T1ZUHROL,GOOG  160318C00550000,228.6000,229.1500,220.7000,222.9500,0,4,1.8277436,0.7949697,0.0004359,1.0119398,-1.1911052,0.5768472
GOOCV WHEA9D0T1ZIE|GOOCV VP83T1ZUHROL,GOOG  170120C00550000,241.0000,241.0000,241.0000,241.0000,1,149,1.1737349,0.8125883,0.0002882,2.1240058,-0.3265845,2.1641727
GOOCV WRCOZE68WLXI|GOOCV VP83T1ZUHROL,GOOG  180119C00550000,263.0000,263.0000,263.0000,263.0000,2,29,0.2395250,0.8844966,0.0007261,2.1194038,-0.0436242,8.9293248
GOOCV W78ZEQLVHAHY|GOOCV VP83T1ZUHROL,GOOG  160115C00555000,222.6000,222.7000,222.6000,222.7000,0,275,3.5653476,0.7929115,0.0005129,0.4466920,-5.3149710,0.1225244
GOOCV W87G20ES5P46|GOOCV VP83T1ZUHROL,GOOG  160219C00555000,222.7500,223.3500,214.8000,217.2000,0,,0.4522037,0.9799075,0.0003743,0.1377916,-0.0746919,0.7368069
GOOCV W8Z0KMNIATLY|GOOCV VP83T1ZUHROL,GOOG  160318C00555000,223.7000,224.2500,215.8500,217.9000,0,2,1.2483825,0.8053065,0.0006187,0.9808874,-0.7923005,0.7242124
GOOCV WBGM94XV9H7Q|GOOCV VP83T1ZUHROL,GOOG  160617C00555000,209.2000,209.2000,209.2000,209.2000,0,6,0.4504166,0.8918901,0.0007834,0.9707122,-0.1396929,2.1089771
GOOCV WHEA9FBHV71I|GOOCV VP83T1ZUHROL,GOOG  170120C00555000,240.2500,242.2500,234.5000,235.7500,0,55,0.5642082,0.8076451,0.0006093,2.1585716,-0.1650709,3.5721562
GOOCV W6U7P9TTH3LY|GOOCV VP83T1ZUHROL,GOOG  151231C00560000,216.5500,217.2000,208.5000,210.8500,0,,0,0,0,0,0,0
GOOCV W723A0R634W6|GOOCV VP83T1ZUHROL,GOOG  160108C00560000,216.6000,217.2500,208.5000,211.0000,0,,1.0917708,0.9802894,0.0003833,0.0545281,-0.3846180,0.1191780
GOOCV W78ZEOBCMF0M|GOOCV VP83T1ZUHROL,GOOG  160115C00560000,200.3500,200.3500,200.3500,200.3500,0,107,0,0.9999533,0.0000000,0.0000000,-0.0129338,0.2300424
GOOCV W7FVJBVJ5P52|GOOCV VP83T1ZUHROL,GOOG  160122C00560000,217.0500,217.5000,208.8500,211.3000,0,,0.6644101,0.9795096,0.0003919,0.0932845,-0.1533830,0.3272378
GOOCV W7MRNZFPOZ9I|GOOCV VP83T1ZUHROL,GOOG  160129C00560000,217.3000,218.1500,209.1500,211.6000,0,,0.5789599,0.9794969,0.0003916,0.1070612,-0.1193877,0.4312793
GOOCV W87G1Y49ATMU|GOOCV VP83T1ZUHROL,GOOG  160219C00560000,217.8500,218.4500,209.9000,212.3000,0,1,1.1789059,0.8297694,0.0007525,0.7222767,-0.8601906,0.5343918
GOOCV W8Z0KKCZFY4M|GOOCV VP83T1ZUHROL,GOOG  160318C00560000,193.7400,193.7400,193.7400,193.7400,0,6,1.0954313,0.8126310,0.0006886,0.9580491,-0.6807217,0.7747226
GOOCV WBGM92NCELQE|GOOCV VP83T1ZUHROL,GOOG  160617C00560000,222.8500,223.6500,215.3000,216.8000,0,11,0.3215072,0.9435552,0.0006685,0.5912194,-0.0679408,2.3610230
GOOCV WHEA9D0Z0BK6|GOOCV VP83T1ZUHROL,GOOG  170120C00560000,205.5700,205.5700,205.5700,205.5700,0,256,1.1082558,0.8037601,0.0003140,2.1852381,-0.3176845,2.2814402
GOOCV WRCOZE6EUXZA|GOOCV VP83T1ZUHROL,GOOG  180119C00560000,235.3000,235.3000,235.3000,235.3000,0,6,0.1704012,0.9317523,0.0006818,1.4158241,-0.0273191,10.1053012
GOOCV W78ZEQNJ0MZQ|GOOCV VP83T1ZUHROL,GOOG  160115C00565000,211.8500,212.3500,203.6500,206.0500,0,56,3.2200796,0.7890225,0.0005741,0.4516151,-4.8542206,0.1299203
GOOCV W87G20GFP1LY|GOOCV VP83T1ZUHROL,GOOG  160219C00565000,212.9500,213.5000,204.9500,207.3500,0,,0.4199420,0.9813385,0.0003783,0.1293385,-0.0670011,0.7522034
GOOCV W8Z0KMP5U63Q|GOOCV VP83T1ZUHROL,GOOG  160318C00565000,200.5000,200.5000,200.5000,200.5000,0,112,0,0.9997570,0.0000000,0.0000000,-0.0130445,1.2048198
GOOCV WBGM94ZISTPI|GOOCV VP83T1ZUHROL,GOOG  160617C00565000,218.1500,218.9000,210.5500,212.0500,0,10,0.3079802,0.9455549,0.0006780,0.5744474,-0.0642305,2.3929412
GOOCV WHEA9FD5EJJA|GOOCV VP83T1ZUHROL,GOOG  170120C00565000,232.5500,233.3500,226.0000,227.2500,0,14,0.3614465,0.8515163,0.0008044,1.8254556,-0.0949145,4.4364238
GOOCV W6U7P9TZFFNQ|GOOCV VP83T1ZUHROL,GOOG  151231C00570000,206.5500,207.2500,198.5000,201.0000,0,,0,0,0,0,0,0
GOOCV W723A0RC1GXY|GOOCV VP83T1ZUHROL,GOOG  160108C00570000,206.7500,207.2500,198.5000,200.9000,0,,1.0348295,0.9797665,0.0004135,0.0557547,-0.3734105,0.1212864
GOOCV W78ZEOBIKR2E|GOOCV VP83T1ZUHROL,GOOG  160115C00570000,205.1500,205.7700,205.1500,205.7700,5,77,0,0.9999533,0.0000000,0.0000000,-0.0132077,0.2341503
GOOCV W7FVJBVP416U|GOOCV VP83T1ZUHROL,GOOG  160122C00570000,206.9000,207.5500,198.8500,201.4000,0,,0.6401203,0.9773971,0.0004421,0.1013786,-0.1602409,0.3322348
GOOCV W7MRNZFVNBBA|GOOCV VP83T1ZUHROL,GOOG  160129C00570000,207.3000,207.9500,199.2000,201.4500,0,,0.4962289,0.9871837,0.0003048,0.0714203,-0.0740547,0.4443243
GOOCV W87G1Y4F95OM|GOOCV VP83T1ZUHROL,GOOG  160219C00570000,207.9500,208.5500,200.0000,202.3500,0,,0.6534892,0.9152587,0.0008315,0.4424033,-0.3004961,0.6794581
GOOCV W8Z0KKD5EA6E|GOOCV VP83T1ZUHROL,GOOG  160318C00570000,207.5700,207.5700,207.5700,207.5700,1,16,1.5290013,0.7831220,0.0005386,1.0458834,-1.0314867,0.6448530
GOOCV WBGM92NICXS6|GOOCV VP83T1ZUHROL,GOOG  160617C00570000,195.6400,195.6400,195.6400,195.6400,0,4,0.5617032,0.8389877,0.0008276,1.2787796,-0.2218299,1.9151720
GOOCV WHEA9D14YNLY|GOOCV VP83T1ZUHROL,GOOG  170120C00570000,204.4400,204.4400,204.4400,204.4400,0,104,1.3744009,0.8220557,0.0002382,2.0557742,-0.3688591,1.8690363
GOOCV W78ZEQP6JZHI|GOOCV VP83T1ZUHROL,GOOG  160115C00575000,193.8000,193.8000,193.8000,193.8000,0,246,2.3157661,0.8051531,0.0007613,0.4306512,-3.3326247,0.1540164
GOOCV W87G20I38E3Q|GOOCV VP83T1ZUHROL,GOOG  160219C00575000,203.0500,203.8000,195.1000,197.4000,0,,1.9268733,0.7791028,0.0005396,0.8465071,-1.6374600,0.4109882
GOOCV W8Z0KMQTDILI|GOOCV VP83T1ZUHROL,GOOG  160318C00575000,170.1300,170.1300,170.1300,170.1300,0,11,1.3352698,0.7841368,0.0006151,1.0430437,-0.8998198,0.6956518
GOOCV WBGM9516C67A|GOOCV VP83T1ZUHROL,GOOG  160617C00575000,208.6500,209.5000,201.2000,203.0000,0,1,0.5511990,0.8361452,0.0008531,1.2934879,-0.2203375,1.9280628
GOOCV WHEA9FESXW12|GOOCV VP83T1ZUHROL,GOOG  170120C00575000,219.2800,219.2800,219.2800,219.2800,0,76,1.8833094,0.8685869,0.0001419,1.6785381,-0.4106440,1.2537580
GOOCV W6U7P9U5DRPI|GOOCV VP83T1ZUHROL,GOOG  151231C00580000,196.6000,197.2500,188.5000,190.9500,0,,0,0,0,0,0,0
GOOCV W723A0RHZSZQ|GOOCV VP83T1ZUHROL,GOOG  160108C00580000,196.6500,197.2500,188.5500,190.9500,0,,0.9832664,0.9787778,0.0004532,0.0580562,-0.3698420,0.1233106
GOOCV W78ZEOBOJ346|GOOCV VP83T1ZUHROL,GOOG  160115C00580000,171.9800,171.9800,171.9800,171.9800,0,309,3.7558760,0.7748521,0.0005110,0.4688674,-5.8760659,0.1185252
GOOCV W7FVJBVV2D8M|GOOCV VP83T1ZUHROL,GOOG  160122C00580000,197.0000,197.5000,188.9000,191.3500,0,,0.6011479,0.9775146,0.0004686,0.1009326,-0.1509302,0.3383583
GOOCV W7MRNZG1LND2|GOOCV VP83T1ZUHROL,GOOG  160129C00580000,197.4500,198.0500,189.3000,191.6500,0,,0.8190521,0.9116473,0.0008992,0.3478218,-0.5027837,0.4000322
GOOCV W87G1Y4L7HQE|GOOCV VP83T1ZUHROL,GOOG  160219C00580000,198.1500,198.8500,190.2000,192.5500,0,,0.7049638,0.8897816,0.0009352,0.5367735,-0.3894832,0.6607503
GOOCV W8Z0KKDBCM86|GOOCV VP83T1ZUHROL,GOOG  160318C00580000,183.7700,183.7700,183.7700,183.7700,0,25,1.3715332,0.7788559,0.0006072,1.0576853,-0.9368123,0.6847861
GOOCV WBGM92NOB9TY|GOOCV VP83T1ZUHROL,GOOG  160617C00580000,180.3500,180.7000,180.3500,180.7000,0,10,0.3027426,0.9333150,0.0008097,0.6742920,-0.0724358,2.4137483
GOOCV WHEA9D1AWZNQ|GOOCV VP83T1ZUHROL,GOOG  170120C00580000,220.2500,220.9000,213.5500,215.7500,0,26,1.0806879,0.7930075,0.0003326,2.2567949,-0.3200745,2.3395996
GOOCV WRCOZE6QRM2U|GOOCV VP83T1ZUHROL,GOOG  180119C00580000,237.0000,241.1000,237.0000,241.1000,0,11,0.1416908,0.9421863,0.0007166,1.2372844,-0.0237096,10.7142985
GOOCV W78ZEQQU3BZA|GOOCV VP83T1ZUHROL,GOOG  160115C00585000,167.0000,167.0000,167.0000,167.0000,0,256,2.6791326,0.7824292,0.0007025,0.4597750,-4.1136278,0.1427067
GOOCV W87G20JQRQLI|GOOCV VP83T1ZUHROL,GOOG  160219C00585000,186.3000,186.3000,186.3000,186.3000,1,1,0.6514623,0.8979217,0.0009573,0.5077813,-0.3422217,0.6789273
GOOCV W8Z0KMSGWV3A|GOOCV VP83T1ZUHROL,GOOG  160318C00585000,194.4000,195.1500,186.6000,188.8000,0,55,0,0.9997570,0.0000000,0.0000000,-0.0135913,1.2474683
GOOCV WBGM952TVIP2|GOOCV VP83T1ZUHROL,GOOG  160617C00585000,199.4500,200.4000,192.1500,193.5500,0,2,1.5536999,0.7858792,0.0003572,1.5267379,-0.7062328,1.0677901
GOOCV WHEA9FGGH8IU|GOOCV VP83T1ZUHROL,GOOG  170120C00585000,215.7500,216.1500,209.1500,211.7500,0,65,0.5298553,0.7861288,0.0006916,2.3008754,-0.1655334,3.6683583
GOOCV W6U7P9UBC3RA|GOOCV VP83T1ZUHROL,GOOG  151231C00590000,186.5500,187.2500,178.5500,180.9500,0,1,0,0,0,0,0,0
GOOCV W723A0RNY51I|GOOCV VP83T1ZUHROL,GOOG  160108C00590000,186.7500,187.2500,178.5500,181.0500,0,,0.9363685,0.9772708,0.0005043,0.0615226,-0.3733561,0.1252418
GOOCV W78ZEOBUHF5Y|GOOCV VP83T1ZUHROL,GOOG  160115C00590000,148.9000,148.9000,148.9000,148.9000,0,264,3.6957834,0.7679475,0.0005282,0.4768921,-5.8810904,0.1195402
GOOCV W7FVJBW10PAE|GOOCV VP83T1ZUHROL,GOOG  160122C00590000,145.3000,145.3000,145.3000,145.3000,0,2,0.5497690,0.9799361,0.0004652,0.0916297,-0.1278451,0.3456279
